image_path,mask_path,level1,level2,class_name,source
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001405.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001405_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001411.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001411_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001412.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001412_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001435.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001435_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001436.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001436_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001455.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001455_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001460.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001460_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001461.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001461_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001462.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001462_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001463.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001463_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001473.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001473_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001476.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001476_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001488.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001488_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001489.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001489_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001490.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001490_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001491.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001491_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001506.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001506_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001507.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001507_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001522.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001522_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001523.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001523_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001547.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001547_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001548.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001548_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001586.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001586_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001587.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001587_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001595.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001595_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001596.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001596_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001597.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001597_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001598.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001598_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001601.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001601_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001602.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001602_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001603.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001603_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001612.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001612_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001613.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001613_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001614.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001614_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001615.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001615_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001616.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001616_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001620.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001620_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001621.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001621_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001627.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001627_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001632.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001632_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001640.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001640_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001641.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001641_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001658.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001658_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001659.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001659_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001679.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001679_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001680.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001680_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001684.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001684_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001685.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001685_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001694.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001694_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001699.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001699_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001702.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001702_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001703.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001703_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001737.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001737_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001738.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001738_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001739.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001739_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001800.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001800_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001801.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001801_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001802.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001802_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001810.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001810_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001811.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001811_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001840.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001840_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001841.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001841_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001842.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001842_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001843.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001843_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001848.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001848_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001849.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001849_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001850.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001850_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001851.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001851_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001852.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001852_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001853.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001853_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001854.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001854_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001855.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001855_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001856.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001856_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001859.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001859_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\images\IMG001860.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\simple_bone_cyst\masks\IMG001860_mask.png,bone_tumor,benign,simple_bone_cyst,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000222.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000222_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000246.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000246_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000650.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000650_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000651.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000651_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000804.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000804_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000805.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000805_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG000806.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG000806_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001119.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001119_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001131.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001131_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001132.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001132_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001182.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001182_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001183.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001183_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001186.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001186_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001187.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001187_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001190.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001190_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001191.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001191_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001194.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001194_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001195.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001195_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001196.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001196_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\images\IMG001197.jpeg,C:\Users\vanlo\Desktop\dataset_cleaned\bone_tumor\benign\synovial_osteochondroma\masks\IMG001197_mask.png,bone_tumor,benign,synovial_osteochondroma,dataset_cleaned
